ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
dfrA1	3002854	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	14.00	5.00	19.00	100.00	474.00	24.42	0	0	0	0	N/A	N/A	AAC(3)-Ia (1); AAC(6')-Ib7 (1); aadA22 (1)	474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
tlrC	3002827	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	212.00	212.00	424.00	18.82	310.00	9.50	0	0	0	0	N/A	N/A		1647	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	macrolide antibiotic; lincosamide antibiotic	antibiotic target protection
aadA6	3002606	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	523.00	397.00	920.00	100.00	846.00	3.96	0	0	0	0	N/A	N/A	OXA-824 (1); OXA-16 (1); aadA6/aadA10 (1); aadA11 (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); OXA-540 (1); OXA-2 (1); OXA-226 (1); aadA10 (1); sul1 (1); qacEdelta1 (1); OXA-921 (1); aadA22 (1); aadA12 (1); aadA24 (1); aadA23 (1); aadA21 (1); aadA13 (1); qacL (1); aadA4 (1); catB3 (1); AAC(6')-IIa (1); arr-2 (1); aadA (1)	846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tetO	3000190	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	1957.00	293.00	2250.00	100.00	1920.00	36.83	0	0	0	0	N/A	N/A	tet32 (1); tetW (1); tet(40) (1)	1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
tetT	3000193	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	60.00	12.00	72.00	97.44	1906.00	30.01	0	0	0	0	N/A	N/A		1956	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
aadA8	3002608	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	41.00	15.00	56.00	96.59	765.00	2.95	0	0	0	0	N/A	N/A	CARB-53 (1); aadA17 (1); qacEdelta1 (1); qacE (1); aadA (1); dfrA14 (1); ANT(3'')-IIa (1); sul1 (1); aadA12 (1); cmlA6 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
dfrA15	3003013	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	45.15	214.00	1.50	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); cmlA6 (1)	474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
APH(3'')-Ic	3002640	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	5.00	1.00	6.00	60.13	460.00	34.00	0	0	0	0	N/A	N/A		765	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
dfrA7	3002862	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	31.86	151.00	17.00	0	0	0	0	N/A	N/A	GES-21 (1)	474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
msrC	3002819	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	35.00	3.00	38.00	100.00	1479.00	36.53	0	0	0	0	N/A	N/A		1479	msr-type ABC-F protein	macrolide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target protection
mdtO	3003549	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	99.00	1.00	100.00	100.00	2052.00	42.46	0	0	0	0	N/A	N/A	mdtN (1); mdtP (1)	2052	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
SHV-179	3001362	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	11.38	98.00	1.00	0	0	0	0	N/A	N/A	SHV-180 (1)	861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
pp-flo	3002812	protein homolog model	CARD	1	100.0	no data	no data	Photobacterium damselae	19.00	1.00	20.00	76.80	864.00	7.15	0	0	0	0	N/A	N/A	floR (1)	1125	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
mphC	3000319	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	8.00	1.00	9.00	72.78	655.00	38.22	0	0	0	0	N/A	N/A	msrA (1)	900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
AAC(6')-Ib8	3002579	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	5.00	2.00	7.00	62.83	426.00	0.71	0	0	0	0	N/A	N/A	aadA5 (1)	678	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
patA	3000024	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pneumoniae	20.00	6.00	26.00	85.01	1441.00	25.31	0	0	0	0	N/A	N/A		1695	ATP-binding cassette (ABC) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
aadA13	3002613	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	57.00	26.00	83.00	100.00	798.00	16.96	0	0	0	0	N/A	N/A	OXA-205 (1); aadA22 (1); OXA-732 (1); aadA6 (1); qacEdelta1 (1)	798	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
patB	3000025	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pneumoniae	18.00	6.00	24.00	68.59	1212.00	23.33	0	0	0	0	N/A	N/A		1767	ATP-binding cassette (ABC) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
AAC(6')-Ib7	3002578	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	313.00	214.00	527.00	78.24	615.00	11.82	0	0	0	0	N/A	N/A	EreA2 (1); dfrA27 (1); dfrA5 (1); OXA-520 (1); ANT(2'')-Ia (1); catB8 (1); aadA8b (1); OXA-732 (1); aadA9 (1); OXA-31 (1); dfrB2 (1); sul1 (1); arr-2 (1); aadA21 (1); EreA (1); OXA-233 (1); CARB-6 (1); catB3 (1); OXA-794 (1); OXA-3 (1); GES-36 (1); OXA-663 (1); GES-37 (1); VEB-14 (1); dfrA15 (1); qacL (1); dfrA1 (1); OXA-251 (1); QnrVC5 (1); GES-27 (1); aadA15 (1); OXA-737 (1); GES-25 (1); GES-1 (1); OXA-56 (1); GES-21 (1); GES-13 (1); GES-2 (1); qacEdelta1 (1); cmlA4 (1); OXA-921 (1); GES-5 (1)	786	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
opcM	3003037	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	2.00	0.00	2.00	16.67	256.00	22.00	0	0	0	0	N/A	N/A		1536	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic efflux
Escherichia coli ampC1 beta-lactamase	3004611	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	50.00	14.00	64.00	100.00	1305.00	32.09	0	0	0	0	N/A	N/A		1305	ampC-type beta-lactamase	cephalosporin; penam	antibiotic inactivation
Escherichia coli folP with mutation conferring resistance to sulfonamides	3003386	protein variant model	CARD	1	100.0	no data	no data	Escherichia coli	40.00	16.00	56.00	100.00	849.00	26.50	0	0	0	0	N/A	N/A		849	sulfonamide resistant dihydropteroate synthase folP	sulfonamide antibiotic	antibiotic target alteration
gimA	3000463	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces ambofaciens	1.00	1.00	2.00	5.02	63.00	11.00	0	0	0	0	N/A	N/A		1254	gimA family macrolide glycosyltransferase	macrolide antibiotic	antibiotic inactivation
tet(33)	3000478	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium glutamicum	85.00	25.00	110.00	100.00	1224.00	31.60	0	0	0	0	N/A	N/A		1224	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
Staphylococcus aureus rpoB mutants conferring resistance to rifampicin	3003285	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	469.00	272.00	741.00	70.81	2515.00	0.01	0	0	0	0	N/A	N/A	Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_daptomycin (1); rpoB2 (1); Clostridioides_difficile_rpoC_with_mutation_conferring_resistance_to_vancomycin (1)	3552	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
Escherichia coli gyrB conferring resistance to aminocoumarin	3003303	protein variant model	CARD	1	100.0	no data	no data	Escherichia coli	387.00	187.00	574.00	100.00	2415.00	11.43	0	0	0	0	N/A	N/A	Salmonella_serovars_gyrB_conferring_resistance_to_fluoroquinolones (1); Mycobacterium_tuberculosis_gyrB_mutant_conferring_resistance_to_fluoroquinolones (1); Neisseria_gonorrhoeae_gyrB_conferring_resistance_to_zoliflodacin (1); Cutibacterium_acnes_gyrA_conferring_resistance_to_fluoroquinolones (1)	2415	aminocoumarin resistant gyrB	aminocoumarin antibiotic	antibiotic target alteration
Staphylococcus aureus parE conferring resistance to fluoroquinolones	3003315	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	33.00	31.00	64.00	41.34	826.00	3.62	0	0	0	0	N/A	N/A		1998	fluoroquinolone resistant parE	fluoroquinolone antibiotic	antibiotic target alteration
Staphylococcus aureus pgsA mutations conferring resistance to daptomycin	3003323	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	106.00	102.00	208.00	37.82	219.00	0.00	0	0	0	0	N/A	N/A		579	daptomycin resistant pgsA	peptide antibiotic	antibiotic target alteration
PmrF	3003578	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	45.00	17.00	62.00	100.00	969.00	27.16	0	0	0	0	N/A	N/A		969	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
Mycobacterium tuberculosis embB mutant conferring resistance to ethambutol	3003326	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	103.00	33.00	136.00	79.34	2616.00	0.01	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_variant_bovis_embB_with_mutation_conferring_resistance_to_ethambutol (1); Mycobacterium_tuberculosis_embB_with_mutation_conferring_resistance_to_rifampicin (1)	3297	ethambutol resistant embB	polyamine antibiotic	antibiotic target alteration
Mycobacterium tuberculosis iniA mutant conferring resistance to ethambutol	3003448	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	24.00	20.00	44.00	50.34	968.00	12.23	0	0	0	0	N/A	N/A		1923	Ethambutol resistant iniA	polyamine antibiotic	antibiotic target alteration; antibiotic efflux
Mycobacterium tuberculosis iniC mutant conferring resistance to ethambutol	3003451	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	31.00	15.00	46.00	78.07	1157.00	15.17	0	0	0	0	N/A	N/A		1482	Ethambutol resistant iniC	polyamine antibiotic	antibiotic target alteration; antibiotic efflux
Klebsiella pneumoniae ramR mutants	3003380	protein variant model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	14.00	12.00	26.00	99.48	579.00	23.08	0	0	0	0	N/A	N/A		582	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux
Escherichia coli rpoB mutants conferring resistance to rifampicin	3003288	protein variant model	CARD	1	100.0	no data	no data	Escherichia coli	1425.00	765.00	2190.00	100.00	4029.00	16.93	0	0	0	0	N/A	N/A	Mycobacterium_leprae_rpoB_mutations_conferring_resistance_to_rifampicin (1); Bifidobacterium_adolescentis_rpoB_mutants_conferring_resistance_to_rifampicin (1); Mycobacterium_tuberculosis_rpoB_mutants_conferring_resistance_to_rifampicin (1); Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_daptomycin (1); rpoB2 (1)	4029	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
Enterococcus faecium liaR mutant conferring daptomycin resistance	3003078	protein variant model	CARD	1	100.0	no data	no data	Enterococcus faecium	22.00	12.00	34.00	94.94	601.00	17.47	0	0	0	0	N/A	N/A		633	daptomycin resistant liaR	peptide antibiotic	antibiotic target alteration; antibiotic efflux
Staphylococcus aureus rpoC conferring resistance to daptomycin	3003291	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	2499.00	1837.00	4336.00	71.61	2595.00	12.38	0	0	0	0	N/A	N/A	Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_daptomycin (1); Clostridioides_difficile_rpoC_with_mutation_conferring_resistance_to_vancomycin (1)	3624	daptomycin-resistant beta prime subunit of RNA polymerase (rpoC)	peptide antibiotic	antibiotic target alteration
Mycobacterium tuberculosis pncA mutations conferring resistance to pyrazinamide	3003394	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	46.00	40.00	86.00	25.13	141.00	11.77	0	0	0	0	N/A	N/A		561	Pyrazinamide resistant pncA	pyrazinamide	antibiotic target alteration
Bartonella bacilliformis gyrA conferring resistance to fluoroquinolones	3003297	protein variant model	CARD	1	100.0	no data	no data	Bartonella bacilliformis	14.00	14.00	28.00	10.98	306.00	7.43	0	0	0	0	N/A	N/A		2787	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
Staphylococcus aureus rpoB mutants conferring resistance to daptomycin	3003287	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	461.00	288.00	749.00	76.07	2702.00	0.01	0	0	0	0	N/A	N/A	Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin (1); Clostridioides_difficile_rpoB_with_mutation_conferring_resistance_to_rifampicin (1); Staphylococcus_aureus_rpoC_conferring_resistance_to_daptomycin (1); Escherichia_coli_rpoB_mutants_conferring_resistance_to_rifampicin (1)	3552	daptomycin resistant beta-subunit of RNA polymerase (rpoB)	peptide antibiotic; rifamycin antibiotic	antibiotic target alteration
Enterococcus faecium liaS mutant conferring daptomycin resistance	3003079	protein variant model	CARD	1	100.0	no data	no data	Enterococcus faecium	6.00	0.00	6.00	54.96	587.00	44.00	0	0	0	0	N/A	N/A		1068	daptomycin resistant liaS	peptide antibiotic	antibiotic target alteration; antibiotic efflux
Staphylococcus aureus gyrA conferring resistance to fluoroquinolones	3003296	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus	80.00	56.00	136.00	56.31	1500.00	12.93	0	0	0	0	N/A	N/A		2664	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
Enterococcus faecium cls conferring resistance to daptomycin	3003092	protein variant model	CARD	1	100.0	no data	no data	Enterococcus faecium	19.00	3.00	22.00	83.13	1207.00	36.09	0	0	0	0	N/A	N/A		1452	daptomycin resistant cls	peptide antibiotic	antibiotic target alteration
Mycobacterium tuberculosis katG mutations conferring resistance to isoniazid	3003392	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	81.00	47.00	128.00	67.07	1491.00	0.01	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_katG_mutations_conferring_resistance_to_prothionamide (1)	2223	isoniazid resistant katG	isoniazid	antibiotic target alteration
Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	3003395	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	854.00	728.00	1582.00	100.00	375.00	12.51	0	0	0	0	N/A	N/A		375	antibiotic-resistant rpsL	aminoglycoside antibiotic	antibiotic target alteration
Mycobacterium tuberculosis rpoB mutants conferring resistance to rifampicin	3003283	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	2831.00	927.00	3758.00	97.98	3448.00	10.64	0	0	0	0	N/A	N/A	Mycobacterium_leprae_rpoB_mutations_conferring_resistance_to_rifampicin (1); rpoB2 (1); Bifidobacterium_adolescentis_rpoB_mutants_conferring_resistance_to_rifampicin (1); Escherichia_coli_rpoB_mutants_conferring_resistance_to_rifampicin (1)	3519	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
Klebsiella mutant PhoP conferring antibiotic resistance to colistin	3003585	protein variant model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	23.00	13.00	36.00	100.00	672.00	22.03	0	0	0	0	N/A	N/A		672	ATP-binding cassette (ABC) antibiotic efflux pump; pmr phosphoethanolamine transferase	macrolide antibiotic; peptide antibiotic	antibiotic target alteration; antibiotic efflux
Mycobacterium tuberculosis embR mutant conferring resistance to ethambutol	3003455	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	1.00	1.00	2.00	6.60	77.00	11.00	0	0	0	0	N/A	N/A		1167	ethambutol resistant embR	polyamine antibiotic	antibiotic target alteration
Mycobacterium tuberculosis embA mutant conferring resistance to ethambutol	3003453	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	149.00	50.00	199.00	74.03	2432.00	17.03	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_variant_bovis_embB_with_mutation_conferring_resistance_to_ethambutol (1)	3285	ethambutol resistant embA	polyamine antibiotic	antibiotic target alteration
Bartonella bacilliformis gyrB conferring resistance to aminocoumarin	3003302	protein variant model	CARD	1	100.0	no data	no data	Bartonella bacilliformis	56.00	56.00	112.00	19.84	482.00	11.00	0	0	0	0	N/A	N/A		2430	aminocoumarin resistant gyrB	aminocoumarin antibiotic	antibiotic target alteration
Mycobacterium tuberculosis inhA mutations conferring resistance to isoniazid	3003393	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	113.00	39.00	152.00	100.00	810.00	19.30	0	0	0	0	N/A	N/A		810	isoniazid resistant inhA	isoniazid	antibiotic target alteration
Staphylococcus aureus gyrB conferring resistance to aminocoumarin	3003301	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	180.00	156.00	336.00	63.10	1219.00	11.85	0	0	0	0	N/A	N/A		1932	aminocoumarin resistant gyrB	aminocoumarin antibiotic	antibiotic target alteration
Mycobacterium tuberculosis tlyA mutations conferring resistance to aminoglycosides	3003445	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	17.00	15.00	32.00	75.22	607.00	12.38	0	0	0	0	N/A	N/A		807	Antibiotic resistant tlyA	aminoglycoside antibiotic	antibiotic target alteration
Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones	3003295	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	830.00	433.00	1263.00	98.25	2473.00	13.68	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_gyrB_mutant_conferring_resistance_to_fluoroquinolones (1); Burkholderia_dolosa_gyrA_conferring_resistance_to_fluoroquinolones (1); Cutibacterium_acnes_gyrA_conferring_resistance_to_fluoroquinolones (1); Mycobacterium_leprae_gyrB_conferring_resistance_to_fluoroquinolones (1); Mycobacterium_leprae_gyrA_conferring_resistance_to_fluoroquinolones (1); Neisseria_gonorrhoeae_gyrA_conferring_resistance_to_fluoroquinolones (1)	2517	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
Mycobacterium tuberculosis kasA mutant conferring resistance to isoniazid	3003463	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	169.00	69.00	238.00	99.36	1243.00	16.83	0	0	0	0	N/A	N/A		1251	antibiotic resistant kasA	isoniazid	antibiotic target alteration
Escherichia coli 16S rRNA mutation conferring resistance to edeine	3003223	rRNA gene variant model	CARD	1	100.0	no data	no data	Escherichia coli	807.00	198.00	1005.00	100.00	1542.00	0.19	0	0	0	0	N/A	N/A	Escherichia_coli_16S_rRNA_(rrsH)_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_tobramycin (1); Helicobacter_pylori_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Neisseria_meningitidis_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_kanamycin_A (1); Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_G418 (1); Salmonella_enterica_16S_rRNA_(rrsD)_mutation_conferring_resistance_to_spectinomycin (1); Chlamydophila_psittaci_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_neomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_hygromycin_B (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_streptomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_gentamicin_C (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_viomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_streptomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_paromomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_neomycin (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_streptomycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_neomycin (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_tetracycline (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_gentamicin (1); Cutibacterium_acnes_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Neisseria_gonorrhoeae_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Pasteurella_multocida_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_spectinomycin (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_gentamicin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_tetracycline (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_kanamycin_A (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_spectinomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_neomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_viomycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_tobramycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_capreomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_neomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_streptomycin (1); Chlamydomonas_reinhardtii_16S_rRNA_(rrnS)_mutation_conferring_resistance_to_streptomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_tobramycin (1); Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Clostridioides_difficile_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin_and_clindamycin (1)	1542	16s rRNA with mutation conferring resistance to peptide antibiotics	peptide antibiotic	antibiotic target alteration
