ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
GES-37	3006166	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	36.00	10.00	46.00	96.30	832.00	0.72	0	0	0	0	N/A	N/A	GES-2 (1); GES-34 (1); GES-13 (1); GES-30 (1); AAC(6')-Ib7 (1); GES-11 (1); GES-22 (1); GES-27 (1); AAC(6')-IIa (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-38	3006167	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	24.00	6.00	30.00	90.86	785.00	0.73	0	0	0	0	N/A	N/A	GES-12 (1); GES-45 (1); AAC(6')-Ib7 (1); GES-13 (1); GES-17 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-39	3006168	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	38.00	4.00	42.00	93.29	806.00	0.83	0	0	0	0	N/A	N/A	GES-24 (1); GES-22 (1); AAC(6')-Ib7 (1); GES-21 (1); GES-29 (1); GES-3 (1); GES-33 (1); GES-25 (1); GES-43 (1); GES-36 (1); GES-16 (1); dfrB2 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-40	3006169	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	43.00	7.00	50.00	93.75	810.00	0.82	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); GES-5 (1); GES-30 (1); GES-42 (1); GES-8 (1); GES-6 (1); dfrA7 (1); GES-22 (1); GES-16 (1); GES-46 (1); GES-24 (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); aadA5 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-42	3006171	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	37.00	9.00	46.00	96.33	841.00	0.76	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); GES-14 (1); GES-16 (1); cmlA4 (1); AAC(6')-Ib9 (1); GES-17 (1); cmlA1 (1); GES-40 (1); GES-28 (1)	873	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-43	3006172	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	35.00	7.00	42.00	87.96	760.00	0.83	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); GES-22 (1); GES-39 (1); GES-30 (1); dfrB5 (1); cmlA5 (1); qacEdelta1 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-45	3006174	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	27.00	7.00	34.00	98.38	850.00	0.74	0	0	0	0	N/A	N/A	GES-38 (1); GES-22 (1); AAC(6')-Ib7 (1); GES-15 (1); dfrB2 (1); GES-36 (1); dfrB5 (1); AAC(6')-Ib8 (1); cmlA1 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-46	3006175	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	24.00	7.00	31.00	66.55	575.00	0.68	0	0	0	0	N/A	N/A	GES-24 (1); GES-40 (1); GES-6 (1); GES-13 (1); AAC(6')-Ib7 (1); GES-34 (1); GES-12 (1); GES-25 (1); GES-30 (1); GES-15 (1); dfrB5 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
LHK-1	3006935	protein homolog model	CARD	1	100.0	no data	no data	Laribacter hongkongensis	6.00	0.00	6.00	53.38	623.00	14.33	0	0	0	0	N/A	N/A	LHK-4 (1); Laribacter_hongkongensis_ampC_beta-lactamase (1)	1167	LHK beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
LHK-2	3006936	protein homolog model	CARD	1	100.0	no data	no data	Laribacter hongkongensis	24.00	6.00	30.00	79.57	931.00	6.43	0	0	0	0	N/A	N/A	LHK-6 (1); Laribacter_hongkongensis_ampC_beta-lactamase (1); LHK-4 (1)	1170	LHK beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
LHK-3	3006937	protein homolog model	CARD	1	100.0	no data	no data	Laribacter hongkongensis	13.00	3.00	16.00	42.03	493.00	0.81	0	0	0	0	N/A	N/A	LHK-6 (1); LHK-5 (1); Laribacter_hongkongensis_ampC_beta-lactamase (1)	1173	LHK beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
LHK-4	3006938	protein homolog model	CARD	1	100.0	no data	no data	Laribacter hongkongensis	46.00	25.00	71.00	90.28	1059.00	3.54	0	0	0	0	N/A	N/A	LHK-1 (1); LHK-2 (1); LHK-6 (1); LHK-5 (1); Laribacter_hongkongensis_ampC_beta-lactamase (1)	1173	LHK beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
LHK-5	3006939	protein homolog model	CARD	1	100.0	no data	no data	Laribacter hongkongensis	36.00	8.00	44.00	65.64	770.00	3.00	0	0	0	0	N/A	N/A	LHK-6 (1); Laribacter_hongkongensis_ampC_beta-lactamase (1); LHK-4 (1); LHK-3 (1)	1173	LHK beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
LHK-6	3006940	protein homolog model	CARD	1	100.0	no data	no data	Laribacter hongkongensis	97.00	17.00	114.00	97.95	1149.00	8.35	0	0	0	0	N/A	N/A	Laribacter_hongkongensis_ampC_beta-lactamase (1); LHK-2 (1); LHK-5 (1); LHK-4 (1); LHK-3 (1)	1173	LHK beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
MIR-18	3003139	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter sp.	2.00	0.00	2.00	26.35	302.00	1.00	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
MIR-19	3006859	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
MIR-20	3006860	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
MIR-21	3006861	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
MIR-22	3006862	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	3.00	0.00	3.00	33.25	381.00	1.00	0	0	0	0	N/A	N/A	MIR-10 (1)	1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
MIR-7	3002172	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	1.00	1.00	2.00	8.90	102.00	0.50	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
MOX-10	3003140	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	5.00	1.00	6.00	44.30	509.00	0.83	0	0	0	0	N/A	N/A	MOX-3 (1); MOX-2 (1)	1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
MOX-11	3003141	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	6.00	1.00	7.00	42.82	492.00	3.71	0	0	0	0	N/A	N/A	MOX-2 (1)	1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
MOX-12	3006477	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas	8.00	1.00	9.00	55.90	644.00	5.22	0	0	0	0	N/A	N/A	MOX-6 (1); MOX-5 (1)	1152	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
MOX-13	3006478	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	31.00	10.00	41.00	96.35	1110.00	6.95	0	0	0	0	N/A	N/A	MOX-6 (1)	1152	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
MOX-14	3006479	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	1.00	1.00	2.00	3.57	41.00	0.00	0	0	0	0	N/A	N/A		1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
OKP-B-22	3006144	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-B-23	3006145	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-B-24	3006146	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	1.00	1.00	2.00	17.19	148.00	0.50	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-B-34	3006147	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella	1.00	1.00	2.00	9.76	84.00	0.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-B-45	3006151	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	1.00	1.00	2.00	14.17	122.00	0.50	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
ORN-2	3006958	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	2.00	0.00	2.00	34.47	302.00	1.00	0	0	0	0	N/A	N/A		876	ORN beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
ORN-3	3006959	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	2.00	0.00	2.00	28.54	250.00	1.00	0	0	0	0	N/A	N/A		876	ORN beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
OXA-491	3005725	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	70.00	38.00	108.00	87.93	670.00	0.63	0	0	0	0	N/A	N/A	OXA-464 (1)	762	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-498	3005729	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	2.00	1.00	3.00	18.55	153.00	7.33	0	0	0	0	N/A	N/A	OXA-644 (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-504	3005734	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	55.00	19.00	74.00	100.00	795.00	6.89	0	0	0	0	N/A	N/A	OXA-780 (1)	795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-512	3005742	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	3.00	1.00	4.00	30.49	257.00	0.50	0	0	0	0	N/A	N/A	OXA-420 (1)	843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-515	3005745	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	1.00	1.00	2.00	3.76	30.00	0.00	0	0	0	0	N/A	N/A		798	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-520	3005750	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	62.00	13.00	75.00	98.88	792.00	0.80	0	0	0	0	N/A	N/A	OXA-655 (1); OXA-256 (1); OXA-928 (1); cmlA5 (1); aadA23 (1); qacL (1); AAC(6')-Ib7 (1); OXA-795 (1); OXA-240 (1); aadA25 (1); EreA (1); OXA-14 (1); OXA-824 (1); aadA6 (1); aadA (1); aadA8 (1); OXA-10 (1); qacEdelta1 (1); ANT(3'')-IIa (1); OXA-823 (1); OXA-656 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-567	3005791	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	2.00	4.00	4.28	34.00	1.00	0	0	0	0	N/A	N/A		795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-643	3005863	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	1.00	1.00	2.00	6.55	54.00	1.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-644	3005864	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	5.00	1.00	6.00	44.36	366.00	5.83	0	0	0	0	N/A	N/A	OXA-651 (1); OXA-498 (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-645	3005865	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	3.00	3.00	6.00	35.76	295.00	0.67	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-651	3005867	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	3.00	1.00	4.00	45.94	379.00	0.50	0	0	0	0	N/A	N/A	OXA-644 (1); OXA-280 (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-652	3005868	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	1.00	1.00	2.00	18.30	151.00	0.50	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-655	3005870	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	42.00	11.00	53.00	93.13	746.00	0.74	0	0	0	0	N/A	N/A	OXA-74 (1); OXA-836 (1); OXA-11 (1); OXA-256 (1); OXA-824 (1); ANT(3'')-IIa (1); OXA-14 (1); aadA17 (1); OXA-520 (1); OXA-17 (1); OXA-251 (1); OXA-246 (1); aadA12 (1); aadA23 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-656	3005871	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	65.00	17.00	82.00	99.38	796.00	0.74	0	0	0	0	N/A	N/A	aadA6 (1); catB3 (1); OXA-824 (1); cmlA5 (1); OXA-520 (1); aadA23 (1); AAC(6')-Ib7 (1); ANT(3'')-IIa (1); OXA-11 (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); aadA3 (1); aadA22 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-662	3005877	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	1.00	0.00	1.00	14.79	122.00	0.00	0	0	0	0	N/A	N/A	OXA-211 (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-675	3005883	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	15.00	0.00	15.00	82.91	689.00	10.40	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); OXA-224 (1); catB3 (1); OXA-392 (1); qacEdelta1 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-676	3005884	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	16.00	12.00	28.00	71.29	571.00	0.36	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-677	3005885	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	38.00	5.00	43.00	90.51	725.00	0.86	0	0	0	0	N/A	N/A	qacL (1); OXA-74 (1); OXA-28 (1); OXA-794 (1); EreA (1); OXA-454 (1); cmlA1 (1); OXA-935 (1); catB3 (1); ANT(3'')-IIa (1); OXA-14 (1); OXA-16 (1); aadA8b (1); OXA-823 (1); aadA (1); OXA-246 (1); aadA25 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-732	3005937	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	1078.00	290.00	1368.00	100.00	801.00	22.50	0	0	0	0	N/A	N/A	aadA4 (1); AAC(6')-Ib7 (1); EreA (1); aadA5 (1); AAC(6')-Ib' (1); AAC(6')-Ib9 (1); OXA-205 (1); OXA-544 (1); aadA10 (1); OXA-118 (1); OXA-210 (1); aadA13 (1); qacL (1); qacEdelta1 (1); ANT(3'')-IIa (1); qacE (1); aadA3 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-736	3005941	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	15.00	13.00	28.00	65.42	524.00	0.50	0	0	0	0	N/A	N/A	OXA-145 (1); OXA-13 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-780	3005983	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas	52.00	23.00	75.00	98.36	782.00	6.05	0	0	0	0	N/A	N/A	OXA-917 (1); OXA-504 (1)	795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-794	3005994	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	45.00	11.00	56.00	95.38	764.00	0.79	0	0	0	0	N/A	N/A	OXA-233 (1); aadA3 (1); AAC(6')-Ib11 (1); OXA-824 (1); AAC(6')-Ib7 (1); catB3 (1); ANT(3'')-IIa (1); aadA24 (1); aadA7 (1); OXA-677 (1); qacEdelta1 (1); OXA-256 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-795	3005995	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	47.00	5.00	52.00	100.00	795.00	4.73	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); OXA-928 (1); OXA-836 (1); cmlA6 (1); OXA-142 (1); OXA-17 (1); ANT(3'')-IIa (1); OXA-935 (1); OXA-16 (1); OXA-520 (1); qacE (1); aadA7 (1); OXA-11 (1); OXA-663 (1); aadA (1); OXA-233 (1); OXA-368 (1); aadA22 (1)	795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-823	3006021	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	46.00	7.00	53.00	97.63	782.00	0.75	0	0	0	0	N/A	N/A	OXA-677 (1); cmlA5 (1); AAC(6')-Ib7 (1); catB3 (1); AAC(6')-Ib-Hangzhou (1); OXA-74 (1); OXA-928 (1); ANT(3'')-IIa (1); OXA-520 (1); aadA22 (1); OXA-142 (1); OXA-827 (1); OXA-824 (1); aadA8 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-824	3006022	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	47.00	9.00	56.00	93.51	749.00	0.80	0	0	0	0	N/A	N/A	OXA-836 (1); AAC(6')-Ib7 (1); OXA-928 (1); cmlA5 (1); OXA-794 (1); ANT(3'')-IIa (1); OXA-656 (1); OXA-823 (1); OXA-233 (1); aadA3 (1); aadA13 (1); OXA-520 (1); OXA-655 (1); aadA8 (1); aadA24 (1); OXA-663 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-827	3006024	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	54.00	10.00	64.00	100.00	801.00	1.14	0	0	0	0	N/A	N/A	OXA-74 (1); cmlA6 (1); AAC(6')-Ib7 (1); OXA-246 (1); OXA-823 (1); OXA-663 (1); OXA-233 (1); OXA-14 (1); OXA-935 (1); ANT(3'')-IIa (1); OXA-256 (1); aadA12 (1); OXA-368 (1); aadA17 (1); OXA-147 (1); OXA-56 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-836	3006032	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	51.00	7.00	58.00	94.92	766.00	0.78	0	0	0	0	N/A	N/A	OXA-74 (1); AAC(6')-Ib7 (1); AAC(6')-Ib8 (1); AAC(6')-Ib10 (1); EreA (1); OXA-11 (1); ANT(3'')-IIa (1); OXA-655 (1); OXA-368 (1); aadA (1); OXA-824 (1); OXA-795 (1); aadA8 (1); qacEdelta1 (1); aadA8b (1)	807	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-842	3006036	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter pittii	2.00	0.00	2.00	30.17	248.00	2.00	0	0	0	0	N/A	N/A		822	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-851	3006043	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	15.46	122.00	0.50	0	0	0	0	N/A	N/A		789	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-896	3006087	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	6.00	2.00	8.00	64.24	530.00	0.62	0	0	0	0	N/A	N/A	ANT(3'')-IIa (1); aadA22 (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-907	3006094	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	7.86	62.00	0.00	0	0	0	0	N/A	N/A		789	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-912	3006099	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas	20.00	6.00	26.00	100.00	795.00	11.88	0	0	0	0	N/A	N/A		795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-917	3006103	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	2.00	1.00	3.00	37.61	299.00	0.33	0	0	0	0	N/A	N/A	OXA-780 (1)	795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-921	3006107	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	18.00	7.00	25.00	85.80	713.00	3.92	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); OXA-47 (1); aadA8 (1); dfrB5 (1); qacE (1); aadA (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-928	3006113	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	76.00	14.00	90.00	100.00	786.00	8.76	0	0	0	0	N/A	N/A	aadA8 (1); aadA2 (1); OXA-368 (1); OXA-251 (1); catB3 (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); aadA6 (1); OXA-520 (1); OXA-14 (1); OXA-795 (1); OXA-17 (1); ANT(3'')-IIa (1); aadA12 (1); OXA-824 (1); OXA-823 (1); OXA-10 (1); aadA24 (1)	786	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-929	3006114	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	3.82	30.00	0.00	0	0	0	0	N/A	N/A		786	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-932	3006115	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	37.00	20.00	57.00	99.75	799.00	0.77	0	0	0	0	N/A	N/A	OXA-101 (1); OXA-13 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-935	3006116	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	44.00	12.00	56.00	94.76	759.00	0.64	0	0	0	0	N/A	N/A	OXA-454 (1); OXA-663 (1); qacL (1); EreA (1); cmlA5 (1); AAC(6')-Ib7 (1); OXA-17 (1); OXA-240 (1); OXA-74 (1); dfrA22 (1); OXA-677 (1); ANT(3'')-IIa (1); aadA (1); OXA-827 (1); aadA24 (1); OXA-795 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-949	3006128	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter lactucae	1.00	1.00	2.00	16.30	135.00	11.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
PAU-1	3006964	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	28.00	12.00	40.00	100.00	882.00	28.95	0	0	0	0	N/A	N/A		882	PAU beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
PDC-102	3006482	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	2.00	4.00	9.63	115.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-109	3006487	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	2.00	4.00	6.53	78.00	1.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-116	3006494	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	9.55	114.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-125	3006501	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	2.00	4.00	6.53	78.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-126	3006502	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	8.12	97.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-134	3006511	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	2.00	4.00	9.72	116.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-135	3006512	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	3.94	47.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-140	3006517	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	3.00	7.00	10.55	126.00	0.00	0	0	0	0	N/A	N/A	MOX-9 (1)	1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
