ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
marA	3000263	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	43.00	23.00	66.00	100.00	384.00	21.79	0	0	0	0	N/A	N/A	Escherichia_coli_AcrAB-TolC_with_MarR_mutations_conferring_resistance_to_ciprofloxacin_and_tetracycline (1)	384	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
SHV-160	3001199	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	30.78	265.00	1.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
lnuD	3002838	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus uberis	27.00	17.00	44.00	100.00	495.00	14.36	0	0	0	0	N/A	N/A		495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
OXA-118	3001768	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	9.00	4.00	13.00	68.79	551.00	2.92	0	0	0	0	N/A	N/A	qacEdelta1 (1); OXA-779 (1); OXA-46 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mtrD	3000811	protein homolog model	CARD	1	100.0	no data	no data	Neisseria meningitidis	73.00	53.00	126.00	53.25	1706.00	12.52	0	0	0	0	N/A	N/A		3204	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
MexB	3000378	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1417.00	697.00	2114.00	98.57	3096.00	10.77	0	0	0	0	N/A	N/A	smeB (1); smeE (1); acrB (1); AxyY (1); mexY (1); AcrF (1); MexD (1); mdtF (1); oqxB (1); MexF (1); acrD (1); mexQ (1); amrB (1); ceoB (1); OprM (1); smeF (1); OprZ (1)	3141	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
tet(30)	3000561	protein homolog model	CARD	1	100.0	no data	no data	Agrobacterium fabrum	2.00	0.00	2.00	23.80	282.00	22.00	0	0	0	0	N/A	N/A		1185	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(A)	3000165	protein homolog model	CARD	1	100.0	no data	no data	Shigella sonnei	1629.00	430.00	2059.00	100.00	1275.00	32.39	0	0	0	0	N/A	N/A	sul1 (1); tet(C) (1); APH(6)-Id (1)	1275	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
cphA6	3003102	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas veronii	23.00	21.00	44.00	67.71	518.00	4.93	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
arr-1	3002846	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium smegmatis	21.00	19.00	40.00	70.14	303.00	11.55	0	0	0	0	N/A	N/A		432	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
OXA-1	3001396	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	1.00	3.00	24.67	205.00	0.33	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
smeB	3003052	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	632.00	531.00	1163.00	72.32	2278.00	8.93	0	0	0	0	N/A	N/A	smeE (1); MexB (1); MexA (1); AxyY (1); MexW (1); mexY (1); acrB (1); AcrF (1); mexQ (1); mdtF (1); amrB (1); smeC (1)	3150	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
OXA-47	3001781	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	15.00	4.00	19.00	74.85	622.00	0.68	0	0	0	0	N/A	N/A	OXA-392 (1); aadA23 (1); EreA (1); OXA-921 (1); OXA-224 (1); aadA21 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
LEN-11	3002461	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella variicola	2.00	0.00	2.00	35.08	302.00	1.00	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
dfrB2	3003021	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	17.00	2.00	19.00	100.00	237.00	33.37	0	0	0	0	N/A	N/A	GES-28 (1); GES-18 (1); AAC(6')-Ib7 (1); AAC(6')-Ib-Suzhou (1); GES-34 (1); GES-19 (1); cmlA5 (1); qacEdelta1 (1); cmlA6 (1); GES-24 (1)	237	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
OXA-247	3001791	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	3.82	30.00	0.00	0	0	0	0	N/A	N/A		786	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrA1	3002707	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	2.00	4.00	39.57	260.00	16.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CMY-7	3002018	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	0.00	7.00	40.49	464.00	1.00	0	0	0	0	N/A	N/A	CMY-15 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
otrC	3002894	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces rimosus	37.00	35.00	72.00	32.10	339.00	11.03	0	0	0	0	N/A	N/A		1056	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
dfrA1	3002854	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	128.00	40.00	168.00	100.00	474.00	23.49	0	0	0	0	N/A	N/A	RSA-1 (1); ANT(2'')-Ia (1); AAC(6')-Ib7 (1); GES-25 (1); qacL (1); ANT(3'')-IIa (1); GES-37 (1); aadA8 (1); aadA25 (1); aadA23 (1); aadA22 (1); AAC(6')-30/AAC(6')-Ib'_fusion_protein (1)	474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
tlrC	3002827	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	277.00	275.00	552.00	20.83	343.00	9.25	0	0	0	0	N/A	N/A		1647	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	macrolide antibiotic; lincosamide antibiotic	antibiotic target protection
aadA6	3002606	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	905.00	670.00	1575.00	100.00	846.00	4.50	0	0	0	0	N/A	N/A	OXA-732 (1); aadA6/aadA10 (1); GES-29 (1); aadA11 (1); OXA-779 (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); qacEdelta1 (1); aadA23 (1); qacE (1); cmlA5 (1); OXA-928 (1); cmlA6 (1); aadA24 (1); aadA12 (1); aadA16 (1); aadA13 (1); catB8 (1); qacL (1); OXA-32 (1); VEB-11 (1); OXA-246 (1); AAC(6')-Ib7 (1); AAC(6')-Ib-cr1 (1); OXA-21 (1); OXA-2 (1); OXA-141 (1); EreA (1); ANT(2'')-Ia (1); IDC-1 (1); sul1 (1); cmlA1 (1); arr-2 (1); VEB-14 (1); dfrA14 (1); aadA (1); aadA22 (1)	846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
SHV-178	3001361	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
DHA-3	3002134	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	13.25	151.00	1.00	0	0	0	0	N/A	N/A	DHA-27 (1)	1140	DHA beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
tetO	3000190	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	760.00	99.00	859.00	100.00	1920.00	37.48	0	0	0	0	N/A	N/A	tet32 (1); tetW (1); tet(40) (1)	1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
TEM-57	3000926	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	15.80	136.00	1.00	0	0	0	0	N/A	N/A	TEM-114 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-108	3000971	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
tetT	3000193	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	15.00	9.00	24.00	46.22	904.00	18.58	0	0	0	0	N/A	N/A		1956	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
aadA8	3002608	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	111.00	28.00	139.00	97.35	771.00	4.37	0	0	0	0	N/A	N/A	aadA8b (1); GES-36 (1); catB3 (1); aadA3 (1); aadA15 (1); catB2 (1); OXA-824 (1); aadA12 (1); aadA25 (1); dfrA14 (1); aadA21 (1); aadA23 (1); qacEdelta1 (1); ANT(3'')-IIa (1); dfrA1 (1); aadA24 (1); aadA (1); aadA22 (1); OXA-251 (1); sul1 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
dfrA15	3003013	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	30.00	8.00	38.00	100.00	474.00	9.21	0	0	0	0	N/A	N/A	ANT(3'')-IIa (1); qacEdelta1 (1); GES-14 (1); aadA5 (1); cmlA6 (1); cmlA5 (1); AAC(6')-Ib7 (1); qacE (1)	474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
dfrA7	3002862	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	20.00	7.00	27.00	100.00	474.00	20.04	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); qacE (1); ANT(3'')-IIa (1); catB3 (1)	474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
msrC	3002819	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	16.00	2.00	18.00	90.67	1341.00	38.78	0	0	0	0	N/A	N/A		1479	msr-type ABC-F protein	macrolide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target protection
mdtO	3003549	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	189.00	0.00	189.00	100.00	2052.00	43.21	0	0	0	0	N/A	N/A	mdtN (1); mdtP (1)	2052	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
SHV-179	3001362	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
pp-flo	3002812	protein homolog model	CARD	1	100.0	no data	no data	Photobacterium damselae	29.00	6.00	35.00	68.00	765.00	0.80	0	0	0	0	N/A	N/A	floR (1)	1125	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
TEM-196	3001376	protein homolog model	CARD	1	100.0	no data	no data	Shigella sonnei	1.00	1.00	2.00	7.90	68.00	0.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CMY-5	3002016	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	5.00	1.00	6.00	35.95	412.00	0.83	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
AAC(6')-Ib8	3002579	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	36.00	6.00	42.00	91.59	621.00	1.95	0	0	0	0	N/A	N/A	aadA16 (1); QnrVC5 (1); AAC(6')-Ib3 (1); QnrVC4 (1); dfrB5 (1); QnrVC7 (1); qacE (1); arr-3 (1); GES-13 (1); cmlA1 (1); cmlA5 (1)	678	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
patA	3000024	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pneumoniae	3.00	0.00	3.00	24.54	416.00	29.33	0	0	0	0	N/A	N/A	patB (1)	1695	ATP-binding cassette (ABC) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
aadA13	3002613	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	135.00	39.00	174.00	100.00	798.00	21.56	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); aadA23 (1); OXA-233 (1); OXA-732 (1); OXA-534 (1); qacE (1); qacEdelta1 (1); OXA-205 (1); aadA11 (1); aadA6 (1)	798	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
patB	3000025	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pneumoniae	8.00	5.00	13.00	16.75	296.00	18.31	0	0	0	0	N/A	N/A	patA (1)	1767	ATP-binding cassette (ABC) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
APH(3')-IIa	3002644	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	45.66	363.00	33.33	0	0	0	0	N/A	N/A	BLMT (1)	795	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib7	3002578	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	1357.00	875.00	2232.00	85.37	671.00	12.26	0	0	0	0	N/A	N/A	OXA-675 (1); GES-42 (1); GES-1 (1); GES-15 (1); GES-6 (1); ANT(2'')-Ia (1); GES-46 (1); aadA3 (1); dfrA1 (1); GES-45 (1); GES-34 (1); OXA-928 (1); sul1 (1); aadA15 (1); OXA-4 (1); GES-13 (1); GES-33 (1); OXA-732 (1); dfr22 (1); catB3 (1); aadA6 (1); EreA (1); OXA-932 (1); OXA-240 (1); AAC(3)-Ia (1); GES-4 (1); aadA22 (1); QnrVC5 (1); aadA11 (1); QnrVC4 (1); qacL (1); GES-14 (1); OXA-656 (1); dfrA7 (1); OXA-824 (1); GES-20 (1); dfrA21 (1); GES-9 (1); OXA-34 (1); aadA5 (1); aadA17 (1); dfrA14 (1); GES-19 (1); GES-11 (1); VEB-22 (1); cmlA6 (1); aadA23 (1); GES-22 (1); dfrB2 (1); OXA-838 (1); GES-21 (1); GES-36 (1); arr-3 (1); dfrB5 (1); VEB-3 (1); qacE (1); GES-35 (1); OXA-794 (1); OXA-21 (1); dfrA17 (1); GES-2 (1); cmlA1 (1); aadA2 (1); OXA-251 (1); aadA13 (1); GES-18 (1); GES-38 (1); GES-40 (1); GES-12 (1); OXA-540 (1); OXA-663 (1); qacEdelta1 (1); aadA7 (1); AAC(6')-Il (1); OXA-541 (1); OXA-33 (1); arr-2 (1); GES-10 (1); GES-17 (1); OXA-74 (1); OXA-233 (1); cmlA5 (1); OXA-145 (1); OXA-795 (1); OXA-454 (1); QnrVC3 (1); VEB-13 (1); GES-5 (1); OXA-11 (1); GES-16 (1); OXA-142 (1); OXA-677 (1); dfrA15 (1); GES-43 (1); aadA12 (1); OXA-1 (1); GES-39 (1); CARB-3 (1); OXA-2 (1); GES-25 (1); GES-28 (1); OXA-392 (1); GES-26 (1); EreA2 (1); AAC(6')-Ib9 (1); OXA-10 (1); OXA-827 (1); cmlA4 (1); AAC(6')-Ib (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1)	786	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
LRA-10	3002489	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	1.00	1.00	2.00	2.66	30.00	11.00	0	0	0	0	N/A	N/A		1128	class C LRA beta-lactamase	cephalosporin; penam	antibiotic inactivation
CMY-36	3002047	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	0.00	3.00	12.57	144.00	1.00	0	0	0	0	N/A	N/A	CMY-4 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
Escherichia coli ampC1 beta-lactamase	3004611	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	91.00	27.00	118.00	100.00	1305.00	32.18	0	0	0	0	N/A	N/A		1305	ampC-type beta-lactamase	cephalosporin; penam	antibiotic inactivation
Escherichia coli folP with mutation conferring resistance to sulfonamides	3003386	protein variant model	CARD	1	100.0	no data	no data	Escherichia coli	104.00	40.00	144.00	100.00	849.00	24.86	0	0	0	0	N/A	N/A		849	sulfonamide resistant dihydropteroate synthase folP	sulfonamide antibiotic	antibiotic target alteration
tet(33)	3000478	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium glutamicum	54.00	10.00	64.00	100.00	1224.00	36.09	0	0	0	0	N/A	N/A		1224	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(35)	3000481	protein homolog model	CARD	1	100.0	no data	no data	Vibrio harveyi	1.00	1.00	2.00	8.56	95.00	11.00	0	0	0	0	N/A	N/A		1110	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
Staphylococcus aureus rpoB mutants conferring resistance to rifampicin	3003285	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	160.00	122.00	282.00	52.39	1861.00	0.00	0	0	0	0	N/A	N/A	Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_daptomycin (1); Helicobacter_pylori_rpoB_mutation_conferring_resistance_to_rifampicin (1)	3552	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
Escherichia coli gyrB conferring resistance to aminocoumarin	3003303	protein variant model	CARD	1	100.0	no data	no data	Escherichia coli	999.00	359.00	1358.00	100.00	2415.00	11.50	0	0	0	0	N/A	N/A	Salmonella_serovars_gyrB_conferring_resistance_to_fluoroquinolones (1); Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolones (1); Neisseria_gonorrhoeae_gyrB_conferring_resistance_to_zoliflodacin (1); Neisseria_gonorrhoeae_gyrA_conferring_resistance_to_fluoroquinolones (1)	2415	aminocoumarin resistant gyrB	aminocoumarin antibiotic	antibiotic target alteration
Staphylococcus aureus parE conferring resistance to fluoroquinolones	3003315	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	30.00	29.00	59.00	11.21	224.00	9.46	0	0	0	0	N/A	N/A	Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolones (1)	1998	fluoroquinolone resistant parE	fluoroquinolone antibiotic	antibiotic target alteration
Staphylococcus aureus pgsA mutations conferring resistance to daptomycin	3003323	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	10.00	10.00	20.00	12.95	75.00	0.00	0	0	0	0	N/A	N/A		579	daptomycin resistant pgsA	peptide antibiotic	antibiotic target alteration
PmrF	3003578	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	85.00	26.00	111.00	100.00	969.00	26.27	0	0	0	0	N/A	N/A	arnA (1)	969	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
Mycobacterium tuberculosis embB mutant conferring resistance to ethambutol	3003326	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	122.00	46.00	168.00	74.01	2440.00	0.02	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_embB_with_mutation_conferring_resistance_to_rifampicin (1); Mycobacterium_tuberculosis_variant_bovis_embB_with_mutation_conferring_resistance_to_ethambutol (1)	3297	ethambutol resistant embB	polyamine antibiotic	antibiotic target alteration
Mycobacterium tuberculosis iniA mutant conferring resistance to ethambutol	3003448	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	34.00	24.00	58.00	53.51	1029.00	12.90	0	0	0	0	N/A	N/A		1923	Ethambutol resistant iniA	polyamine antibiotic	antibiotic target alteration; antibiotic efflux
Mycobacterium tuberculosis iniC mutant conferring resistance to ethambutol	3003451	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	61.00	19.00	80.00	72.00	1067.00	16.85	0	0	0	0	N/A	N/A		1482	Ethambutol resistant iniC	polyamine antibiotic	antibiotic target alteration; antibiotic efflux
Klebsiella pneumoniae ramR mutants	3003380	protein variant model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	77.00	31.00	108.00	100.00	582.00	27.37	0	0	0	0	N/A	N/A		582	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux
Escherichia coli rpoB mutants conferring resistance to rifampicin	3003288	protein variant model	CARD	1	100.0	no data	no data	Escherichia coli	4041.00	1553.00	5594.00	100.00	4029.00	20.06	0	0	0	0	N/A	N/A	rpoB2 (1); Mycobacterium_tuberculosis_rpoB_mutants_conferring_resistance_to_rifampicin (1); Bifidobacterium_adolescentis_rpoB_mutants_conferring_resistance_to_rifampicin (1); Mycobacterium_leprae_rpoB_mutations_conferring_resistance_to_rifampicin (1); Helicobacter_pylori_rpoB_mutation_conferring_resistance_to_rifampicin (1)	4029	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
Enterococcus faecium liaR mutant conferring daptomycin resistance	3003078	protein variant model	CARD	1	100.0	no data	no data	Enterococcus faecium	3.00	2.00	5.00	39.18	248.00	21.40	0	0	0	0	N/A	N/A	Enterococcus_faecium_liaS_mutant_conferring_daptomycin_resistance (1)	633	daptomycin resistant liaR	peptide antibiotic	antibiotic target alteration; antibiotic efflux
Staphylococcus aureus rpoC conferring resistance to daptomycin	3003291	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	813.00	648.00	1461.00	56.76	2057.00	11.56	0	0	0	0	N/A	N/A	Clostridioides_difficile_rpoC_with_mutation_conferring_resistance_to_vancomycin (1)	3624	daptomycin-resistant beta prime subunit of RNA polymerase (rpoC)	peptide antibiotic	antibiotic target alteration
Mycobacterium tuberculosis pncA mutations conferring resistance to pyrazinamide	3003394	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	63.00	63.00	126.00	28.70	161.00	11.00	0	0	0	0	N/A	N/A		561	Pyrazinamide resistant pncA	pyrazinamide	antibiotic target alteration
Bartonella bacilliformis gyrA conferring resistance to fluoroquinolones	3003297	protein variant model	CARD	1	100.0	no data	no data	Bartonella bacilliformis	17.00	15.00	32.00	10.94	305.00	11.06	0	0	0	0	N/A	N/A		2787	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
