ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
VEB-7	3002376	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	19.00	2.00	21.00	83.33	750.00	0.76	0	0	0	0	N/A	N/A	VEB-1 (1); VEB-25 (1); cmlA5 (1); VEB-14 (1); cmlA6 (1); ANT(2'')-Ia (1); aadA9 (1); VEB-5 (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
OKP-B-2	3002435	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	34.49	297.00	1.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
CMY-85	3002098	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	22.69	260.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
smeD	3003055	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	49.00	38.00	87.00	61.27	726.00	12.53	0	0	0	0	N/A	N/A	MexA (1); smeE (1)	1185	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
CMY-60	3002073	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	29.93	343.00	7.67	0	0	0	0	N/A	N/A	CMY-148 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
APH(3')-Ia	3002641	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	32.00	4.00	36.00	100.00	816.00	35.89	0	0	0	0	N/A	N/A		816	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
CfxA4	3003005	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	126.00	50.00	176.00	98.65	953.00	0.64	0	0	0	0	N/A	N/A	CfxA (1); CfxA2 (1); CfxA3 (1); CfxA5 (1); CfxA6 (1)	966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
OXA-145	3001804	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	21.00	6.00	27.00	100.00	798.00	4.63	0	0	0	0	N/A	N/A	ANT(3'')-IIa (1); OXA-7 (1)	798	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-207	3001384	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	31.13	268.00	1.00	0	0	0	0	N/A	N/A	TEM-37 (1); TEM-54 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
ErmQ	3000593	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	17.00	13.00	30.00	94.83	734.00	23.07	0	0	0	0	N/A	N/A		774	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
DHA-2	3002133	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	26.23	299.00	44.00	0	0	0	0	N/A	N/A		1140	DHA beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
aadA9	3002609	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium sp.	60.00	39.00	99.00	92.00	828.00	6.11	0	0	0	0	N/A	N/A	GES-20 (1); qacEdelta1 (1); GES-21 (1); catB3 (1); VEB-7 (1); qacE (1); qacL (1); OXA-732 (1); AAC(6')-Ib7 (1)	900	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OprN	3000805	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	64.00	32.00	96.00	81.40	1155.00	15.58	0	0	0	0	N/A	N/A	MexF (1); OprA (1)	1419	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
GES-17	3002346	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	54.00	14.00	68.00	98.03	847.00	0.74	0	0	0	0	N/A	N/A	GES-6 (1); GES-11 (1); GES-38 (1); AAC(6')-Ib7 (1); GES-27 (1); GES-9 (1); AAC(6')-Ib-Hangzhou (1); GES-30 (1); dfrB2 (1); GES-8 (1); GES-16 (1); dfrA7 (1); GES-37 (1); GES-46 (1); GES-12 (1); GES-36 (1); GES-33 (1); qacE (1); aadA6 (1); GES-35 (1); AAC(6')-Ib3 (1); aadA3 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CepS	3003553	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas sobria	4.00	1.00	5.00	19.67	226.00	13.60	0	0	0	0	N/A	N/A	PDC-147 (1)	1149	CepS beta-lactamase	cephalosporin	antibiotic inactivation
TEM-166	3001032	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	1.00	3.00	35.08	302.00	0.67	0	0	0	0	N/A	N/A	TEM-99 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
mexX	3003034	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	11.00	11.00	22.00	20.94	245.00	11.00	0	0	0	0	N/A	N/A		1170	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
OXY-1-2	3002390	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	1.00	1.00	2.00	17.24	151.00	0.50	0	0	0	0	N/A	N/A		876	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
smeS	3003067	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	6.00	6.00	12.00	2.21	31.00	11.00	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
OXA-31	3001425	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	1.00	8.00	67.87	564.00	0.62	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); aadA3 (1); OXA-224 (1); aadA13 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-1	3000873	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	TEM-102 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-155	3001021	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	TEM-205 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-122	3000984	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	TEM-3 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CARB-14	3002252	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	16.83	151.00	0.50	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
qacA	3003046	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	2.00	2.00	4.00	2.39	37.00	0.00	0	0	0	0	N/A	N/A		1545	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
mdtH	3001216	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	52.00	14.00	66.00	100.00	1209.00	31.00	0	0	0	0	N/A	N/A		1209	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
lnuC	3002837	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus agalactiae	121.00	78.00	199.00	100.00	495.00	24.20	0	0	0	0	N/A	N/A	tetM (1)	495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
QnrS1	3002790	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	45.51	299.00	1.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-46	3001797	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	15.00	2.00	17.00	98.00	785.00	1.82	0	0	0	0	N/A	N/A	OXA-835 (1); EreA (1); aadA5 (1); OXA-205 (1); qacEdelta1 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mdtA	3000792	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	71.00	16.00	87.00	100.00	1248.00	31.15	0	0	0	0	N/A	N/A	mdtB (1); MuxB (1)	1248	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
tetW	3000194	protein homolog model	CARD	1	100.0	no data	no data	Butyrivibrio fibrisolvens	1892.00	297.00	2189.00	100.00	1920.00	13.38	0	0	0	0	N/A	N/A	tet(W/N/W) (1); tet(40) (1)	1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
sul3	3000413	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	10.00	6.00	16.00	87.50	693.00	23.25	0	0	0	0	N/A	N/A		792	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
MIR-16	3002181	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	3.00	0.00	3.00	31.33	359.00	1.00	0	0	0	0	N/A	N/A	MIR-17 (1)	1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
TEM-182	3001373	protein homolog model	CARD	1	100.0	no data	no data	Haemophilus parainfluenzae	2.00	0.00	2.00	35.08	302.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
aadK	3002627	protein homolog model	CARD	1	100.0	no data	no data	Bacillus subtilis	2.00	0.00	2.00	34.74	297.00	24.00	0	0	0	0	N/A	N/A		855	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
OCH-7	3002520	protein homolog model	CARD	1	100.0	no data	no data	Brucella anthropi	1.00	0.00	1.00	12.87	151.00	1.00	0	0	0	0	N/A	N/A	OCH-3 (1)	1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
mdsA	3000789	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	21.00	17.00	38.00	27.55	338.00	12.16	0	0	0	0	N/A	N/A		1227	resistance-nodulation-cell division (RND) antibiotic efflux pump	monobactam; carbapenem; cephalosporin; cephamycin; penam; phenicol antibiotic; penem	antibiotic efflux
AAC(6')-Ib-Suzhou	3002591	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	11.00	2.00	13.00	94.80	492.00	2.38	0	0	0	0	N/A	N/A	AAC(6')-Ib (1); QnrVC4 (1); QnrVC5 (1); QnrVC7 (1); OXA-74 (1)	519	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
catB8	3002680	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	69.00	17.00	86.00	100.00	633.00	24.42	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); VEB-5 (1); QnrVC1 (1); ANT(3'')-IIa (1); VEB-11 (1); VEB-27 (1); VEB-3 (1); qacEdelta1 (1); OXA-256 (1); aadA17 (1); aadA21 (1)	633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrG	3002868	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	2.00	2.00	4.00	50.60	252.00	20.00	0	0	0	0	N/A	N/A		498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
QnrVC4	3002801	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	341.00	79.00	420.00	100.00	657.00	4.18	0	0	0	0	N/A	N/A	QnrVC5 (1); AAC(3)-Ib (1); AAC(6')-Ib7 (1); GES-2 (1); GES-31 (1); ANT(3'')-IIa (1); AAC(6')-Ib-cr3 (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); arr-3 (1); arr-2 (1); AAC(6')-Ib4 (1); AAC(6')-Ib11 (1); AAC(6')-Ib10 (1); AAC(6')-Ib9 (1); AAC(6')-Ib (1); AAC(6')-Ib-cr6 (1); AAC(6')-30/AAC(6')-Ib'_fusion_protein (1); AAC(6')-Ib-cr5 (1); AAC(6')-Ib-cr4 (1); AAC(6')-Ib' (1); AAC(6')-Ib-cr1 (1); AAC(6')-Ib3 (1); AAC(6')-Ib-cr9 (1); AAC(6')-Ib8 (1); AAC(6')-Ib-Hangzhou (1); AAC(6')-Ib-Suzhou (1)	657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
mtrE	3000812	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	25.00	20.00	45.00	25.00	351.00	12.22	0	0	0	0	N/A	N/A	mtrD (1)	1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
CMY-29	3002040	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	1.00	3.00	19.07	218.00	7.67	0	0	0	0	N/A	N/A	CMY-4 (1)	1143	CMY beta-lactamase	cephamycin	antibiotic inactivation
OXA-13	3001408	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	11.00	5.00	16.00	71.54	573.00	0.62	0	0	0	0	N/A	N/A	OXA-101 (1); qacEdelta1 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CARB-3	3002242	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	43.00	21.00	64.00	72.46	663.00	13.53	0	0	0	0	N/A	N/A	CARB-53 (1); CARB-1 (1); AAC(6')-Ib7 (1)	915	CARB beta-lactamase	penam	antibiotic inactivation
OXA-4	3001399	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	1.00	5.00	48.74	405.00	0.80	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
amrB	3002983	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia pseudomallei	114.00	102.00	216.00	33.84	1060.00	7.13	0	0	0	0	N/A	N/A	smeE (1); MexD (1); MexF (1)	3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
AAC(3)-IIa	3002533	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pWP113a	2.00	1.00	3.00	9.76	84.00	1.33	0	0	0	0	N/A	N/A	AAC(3)-IId (1)	861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
GES-9	3002338	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	63.00	13.00	76.00	95.49	825.00	2.20	0	0	0	0	N/A	N/A	GES-42 (1); GES-22 (1); GES-11 (1); GES-5 (1); AAC(6')-Ib7 (1); GES-2 (1); GES-36 (1); AAC(6')-Ib10 (1); GES-34 (1); dfrA1 (1); GES-27 (1); GES-17 (1); aadA2 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-7	3002336	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	39.00	9.00	48.00	87.04	752.00	0.77	0	0	0	0	N/A	N/A	GES-4 (1); AAC(6')-Ib7 (1); GES-38 (1); GES-43 (1); GES-16 (1); GES-19 (1); AAC(6')-Ib-cr3 (1); GES-12 (1); GES-15 (1); GES-37 (1); dfrA1 (1); GES-22 (1); GES-30 (1); aadA25 (1); GES-34 (1); dfrB5 (1); ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
MexA	3000377	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	139.00	109.00	248.00	73.61	848.00	12.56	0	0	0	0	N/A	N/A	smeD (1); smeB (1); MexB (1)	1152	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
tet(B)	3000166	protein homolog model	CARD	1	100.0	no data	no data	Gram-negative bacterium	11.00	1.00	12.00	84.08	1014.00	39.83	0	0	0	0	N/A	N/A	tetR (1)	1206	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	7.00	1.00	8.00	71.85	845.00	38.50	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tlrB conferring tylosin resistance	3001299	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	2.00	2.00	4.00	5.46	46.00	0.00	0	0	0	0	N/A	N/A		843	non-erm 23S ribosomal RNA methyltransferase (G748)	macrolide antibiotic; lincosamide antibiotic	antibiotic target alteration
tetR	3003479	protein overexpression model	CARD	1	100.0	no data	no data	Salmonella enterica	6.00	4.00	10.00	64.59	405.00	19.50	0	0	0	0	N/A	N/A	tet(B) (1)	627	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux
blaF	3003562	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	5.00	1.00	6.00	47.46	420.00	28.33	0	0	0	0	N/A	N/A		885	blaF family beta-lactamase	penam	antibiotic inactivation
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	29.00	11.00	40.00	100.00	900.00	31.15	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
cmlB	3002698	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella aerogenes	8.00	0.00	8.00	26.75	329.00	23.00	0	0	0	0	N/A	N/A		1230	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
macB	3000535	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	243.00	211.00	454.00	50.08	969.00	11.80	0	0	0	0	N/A	N/A		1935	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
OpmD	3000809	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	20.63	302.00	44.00	0	0	0	0	N/A	N/A		1464	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
KPC-14	3002324	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	1.00	3.00	34.47	302.00	0.67	0	0	0	0	N/A	N/A	KPC-50 (1)	876	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
KPC-16	3002326	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	17.12	151.00	1.00	0	0	0	0	N/A	N/A	KPC-33 (1)	882	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-164	3001662	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	1.00	3.00	35.82	302.00	0.67	0	0	0	0	N/A	N/A	OXA-97 (1)	843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA17	3002617	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	152.00	50.00	202.00	100.00	792.00	0.98	0	0	0	0	N/A	N/A	GES-10 (1); aadA23 (1); OXA-896 (1); OXA-74 (1); aadA8 (1); aadA6 (1); catB8 (1); OXA-246 (1); AAC(6')-Ib7 (1); OXA-240 (1); OXA-823 (1); OXA-520 (1); OXA-656 (1); OXA-11 (1); aadA22 (1); OXA-935 (1); OXA-736 (1); catB11 (1); OXA-256 (1); OXA-824 (1); aadA24 (1); OXA-141 (1); aadA25 (1); dfrA14 (1); OXA-16 (1); OXA-233 (1); aadA3 (1); aadA2 (1); qacEdelta1 (1); qacE (1); aadA21 (1); aadA8b (1); OXA-129 (1); EreA2 (1); EreA (1); OXA-794 (1); sul1 (1); APH(3'')-Ib (1); OXA-368 (1); cmlA1 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
rosB	3003049	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	2.00	2.00	4.00	2.84	48.00	11.00	0	0	0	0	N/A	N/A		1692	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
tetA(P)	3000180	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	133.00	22.00	155.00	99.92	1262.00	31.75	0	0	0	0	N/A	N/A	tetM (1); tetB(P) (1)	1263	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
dfrA3	3003105	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pAZ1	29.00	25.00	54.00	100.00	489.00	17.09	0	0	0	0	N/A	N/A		489	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
TEM-95	3000962	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	TEM-37 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
QnrB59	3002772	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	4.00	1.00	5.00	44.49	303.00	0.80	0	0	0	0	N/A	N/A	QnrB36 (1)	681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
emrY	3000254	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	71.00	8.00	79.00	100.00	1539.00	37.75	0	0	0	0	N/A	N/A	emrK (1)	1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
GES-22	3002351	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	57.00	9.00	66.00	97.22	840.00	0.76	0	0	0	0	N/A	N/A	GES-30 (1); GES-5 (1); GES-6 (1); AAC(6')-Ib7 (1); dfrB2 (1); tet(C) (1); GES-21 (1); GES-8 (1); GES-18 (1); GES-10 (1); GES-7 (1); GES-20 (1); GES-2 (1); AAC(6')-Ib3 (1); GES-9 (1); GES-25 (1); dfrB5 (1); GES-1 (1); GES-46 (1); GES-33 (1); qacEdelta1 (1); AAC(6')-Ib10 (1); aadA8 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TLA-1	3003202	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	2.00	6.00	45.71	432.00	11.00	0	0	0	0	N/A	N/A	TLA-3 (1)	945	TLA beta-lactamase	fluoroquinolone antibiotic; monobactam; cephalosporin	antibiotic inactivation
TEM-107	3000970	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	8.25	71.00	0.00	0	0	0	0	N/A	N/A	TEM-126 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	35.00	13.00	48.00	99.40	823.00	1.54	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); ANT(3'')-IIa (1); OXA-226 (1); OXA-544 (1); OXA-2 (1); OXA-543 (1); OXA-838 (1); aadA6 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	24.00	17.00	41.00	58.57	311.00	1.49	0	0	0	0	N/A	N/A	QnrVC4 (1); QnrVC5 (1); cmlA4 (1)	531	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
QnrB19	3002734	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	24.00	13.00	37.00	95.97	619.00	3.78	0	0	0	0	N/A	N/A	QnrB5 (1); QnrB62 (1)	645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
aadA21	3002618	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	77.00	18.00	95.00	96.97	768.00	0.72	0	0	0	0	N/A	N/A	aadA17 (1); aadA15 (1); aadA2 (1); ANT(2'')-Ia (1); GES-24 (1); GES-27 (1); OXA-129 (1); Salmonella_enterica_cmlA (1); OXA-935 (1); OXA-3 (1); GES-14 (1); dfrA1 (1); aadA (1); catB8 (1); aadA25 (1); aadA23 (1); aadA8 (1); aadA6 (1); OXA-2 (1); ANT(3'')-IIa (1); OXA-142 (1); OXA-246 (1); aadA24 (1); OXA-14 (1); EreA2 (1); OXA-368 (1); qacE (1); OXA-824 (1); arr-3 (1); SAT-2 (1); dfrA14 (1); OXA-240 (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
TEM-73	3000939	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
